filename,model_type,prompt_detail,temp,completion_id,compiled,passed_bench,period_low,entropy_low,period_high,entropy_high,area
completions_llm/completion_M_t1.0_32.v,llm,M,1.0,32,1,1,32,3.4657358991901903,1,0.0,25.214975
completions_llm/completion_M_t1.0_33.v,llm,M,1.0,33,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_34.v,llm,M,1.0,34,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_35.v,llm,M,1.0,35,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_M_t1.0_36.v,llm,M,1.0,36,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_37.v,llm,M,1.0,37,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_38.v,llm,M,1.0,38,1,1,16,2.7725887204933737,1,0.0,25.313279
completions_llm/completion_M_t1.0_39.v,llm,M,1.0,39,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_4.v,llm,M,1.0,4,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_40.v,llm,M,1.0,40,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_M_t1.0_41.v,llm,M,1.0,41,1,1,1,0.0,2,9.753172347484865e-05,0.0
completions_llm/completion_M_t1.0_42.v,llm,M,1.0,42,1,1,7161,8.875655447925423,1,0.0,
completions_llm/completion_M_t1.0_43.v,llm,M,1.0,43,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_44.v,llm,M,1.0,44,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_45.v,llm,M,1.0,45,1,1,1,0.0,1,0.0,89.50579
completions_llm/completion_M_t1.0_46.v,llm,M,1.0,46,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_47.v,llm,M,1.0,47,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_48.v,llm,M,1.0,48,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_49.v,llm,M,1.0,49,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_5.v,llm,M,1.0,5,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_50.v,llm,M,1.0,50,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_M_t1.0_51.v,llm,M,1.0,51,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_52.v,llm,M,1.0,52,1,1,1,0.0,0,0.0,
completions_llm/completion_M_t1.0_53.v,llm,M,1.0,53,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_54.v,llm,M,1.0,54,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_55.v,llm,M,1.0,55,1,1,32,3.4657358991901903,1,0.0,25.214975
completions_llm/completion_M_t1.0_56.v,llm,M,1.0,56,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_57.v,llm,M,1.0,57,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_58.v,llm,M,1.0,58,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_6.v,llm,M,1.0,6,1,1,2,0.0002674475064772,15,2.565105280834897,
completions_llm/completion_M_t1.0_84.v,llm,M,1.0,84,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_85.v,llm,M,1.0,85,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_86.v,llm,M,1.0,86,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_87.v,llm,M,1.0,87,1,1,1,0.0,1,0.0,
completions_llm/completion_M_t1.0_88.v,llm,M,1.0,88,1,1,0,0.0,0,0.0,0.0
completions_llm/completion_M_t1.0_89.v,llm,M,1.0,89,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_9.v,llm,M,1.0,9,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_90.v,llm,M,1.0,90,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_91.v,llm,M,1.0,91,1,1,17,0.0029517583087981,2,0.000184486640734,25.018367
completions_llm/completion_M_t1.0_92.v,llm,M,1.0,92,1,1,17,2.7727927027571213,2,9.753172347484865e-05,21.970943
completions_llm/completion_M_t1.0_93.v,llm,M,1.0,93,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_94.v,llm,M,1.0,94,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_95.v,llm,M,1.0,95,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_96.v,llm,M,1.0,96,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_97.v,llm,M,1.0,97,1,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_98.v,llm,M,1.0,98,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_99.v,llm,M,1.0,99,1,0,0,0.0,0,0.0,
completions_llm/completion_M_t0.7_98.v,llm,M,0.7,98,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t0.7_99.v,llm,M,0.7,99,1,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_59.v,llm,M,1.0,59,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_60.v,llm,M,1.0,60,1,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_61.v,llm,M,1.0,61,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_62.v,llm,M,1.0,62,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_63.v,llm,M,1.0,63,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_64.v,llm,M,1.0,64,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_65.v,llm,M,1.0,65,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_66.v,llm,M,1.0,66,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_67.v,llm,M,1.0,67,1,1,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_68.v,llm,M,1.0,68,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_69.v,llm,M,1.0,69,1,1,4,0.0006364172743589,1,0.0,
completions_llm/completion_M_t1.0_7.v,llm,M,1.0,7,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_70.v,llm,M,1.0,70,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_71.v,llm,M,1.0,71,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_72.v,llm,M,1.0,72,1,1,2,9.753172347484865e-05,17,0.0030346980617729,20.447231
completions_llm/completion_M_t1.0_73.v,llm,M,1.0,73,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_74.v,llm,M,1.0,74,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_75.v,llm,M,1.0,75,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_76.v,llm,M,1.0,76,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_77.v,llm,M,1.0,77,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_78.v,llm,M,1.0,78,1,1,17,0.0016474430546567,1,0.0,
completions_llm/completion_M_t1.0_79.v,llm,M,1.0,79,1,1,18,0.1420883207322404,2,9.753172347484865e-05,47.038463
completions_llm/completion_M_t1.0_8.v,llm,M,1.0,8,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_80.v,llm,M,1.0,80,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_81.v,llm,M,1.0,81,1,1,2,0.000184486640734,2,0.000184486640734,
completions_llm/completion_M_t1.0_82.v,llm,M,1.0,82,0,0,0,0.0,0,0.0,
completions_llm/completion_M_t1.0_83.v,llm,M,1.0,83,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_0.v,gpt3.5,L,0.1,0,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_1.v,gpt3.5,L,0.1,1,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_2.v,gpt3.5,L,0.1,2,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_3.v,gpt3.5,L,0.1,3,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_4.v,gpt3.5,L,0.1,4,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_5.v,gpt3.5,L,0.1,5,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_6.v,gpt3.5,L,0.1,6,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_7.v,gpt3.5,L,0.1,7,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_8.v,gpt3.5,L,0.1,8,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_9.v,gpt3.5,L,0.1,9,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_10.v,gpt3.5,L,0.1,10,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_11.v,gpt3.5,L,0.1,11,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_12.v,gpt3.5,L,0.1,12,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_13.v,gpt3.5,L,0.1,13,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_14.v,gpt3.5,L,0.1,14,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_15.v,gpt3.5,L,0.1,15,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_16.v,gpt3.5,L,0.1,16,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_17.v,gpt3.5,L,0.1,17,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_18.v,gpt3.5,L,0.1,18,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_19.v,gpt3.5,L,0.1,19,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_20.v,gpt3.5,L,0.1,20,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_21.v,gpt3.5,L,0.1,21,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_22.v,gpt3.5,L,0.1,22,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_23.v,gpt3.5,L,0.1,23,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_24.v,gpt3.5,L,0.1,24,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_25.v,gpt3.5,L,0.1,25,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_26.v,gpt3.5,L,0.1,26,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_27.v,gpt3.5,L,0.1,27,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_28.v,gpt3.5,L,0.1,28,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_29.v,gpt3.5,L,0.1,29,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_30.v,gpt3.5,L,0.1,30,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_31.v,gpt3.5,L,0.1,31,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_32.v,gpt3.5,L,0.1,32,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_33.v,gpt3.5,L,0.1,33,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_34.v,gpt3.5,L,0.1,34,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_35.v,gpt3.5,L,0.1,35,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_36.v,gpt3.5,L,0.1,36,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_37.v,gpt3.5,L,0.1,37,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_38.v,gpt3.5,L,0.1,38,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_39.v,gpt3.5,L,0.1,39,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_40.v,gpt3.5,L,0.1,40,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_41.v,gpt3.5,L,0.1,41,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_42.v,gpt3.5,L,0.1,42,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_43.v,gpt3.5,L,0.1,43,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_44.v,gpt3.5,L,0.1,44,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_45.v,gpt3.5,L,0.1,45,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_46.v,gpt3.5,L,0.1,46,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_47.v,gpt3.5,L,0.1,47,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_48.v,gpt3.5,L,0.1,48,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_49.v,gpt3.5,L,0.1,49,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_50.v,gpt3.5,L,0.1,50,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_51.v,gpt3.5,L,0.1,51,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_52.v,gpt3.5,L,0.1,52,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_53.v,gpt3.5,L,0.1,53,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_54.v,gpt3.5,L,0.1,54,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_55.v,gpt3.5,L,0.1,55,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_56.v,gpt3.5,L,0.1,56,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_57.v,gpt3.5,L,0.1,57,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_58.v,gpt3.5,L,0.1,58,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_59.v,gpt3.5,L,0.1,59,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_60.v,gpt3.5,L,0.1,60,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_61.v,gpt3.5,L,0.1,61,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_62.v,gpt3.5,L,0.1,62,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_63.v,gpt3.5,L,0.1,63,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_64.v,gpt3.5,L,0.1,64,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_65.v,gpt3.5,L,0.1,65,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_66.v,gpt3.5,L,0.1,66,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_67.v,gpt3.5,L,0.1,67,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_68.v,gpt3.5,L,0.1,68,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_69.v,gpt3.5,L,0.1,69,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_70.v,gpt3.5,L,0.1,70,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_71.v,gpt3.5,L,0.1,71,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_72.v,gpt3.5,L,0.1,72,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_73.v,gpt3.5,L,0.1,73,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_74.v,gpt3.5,L,0.1,74,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_75.v,gpt3.5,L,0.1,75,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_76.v,gpt3.5,L,0.1,76,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_77.v,gpt3.5,L,0.1,77,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_78.v,gpt3.5,L,0.1,78,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_79.v,gpt3.5,L,0.1,79,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_80.v,gpt3.5,L,0.1,80,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_81.v,gpt3.5,L,0.1,81,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_82.v,gpt3.5,L,0.1,82,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_83.v,gpt3.5,L,0.1,83,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_84.v,gpt3.5,L,0.1,84,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_85.v,gpt3.5,L,0.1,85,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_86.v,gpt3.5,L,0.1,86,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_87.v,gpt3.5,L,0.1,87,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_88.v,gpt3.5,L,0.1,88,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_89.v,gpt3.5,L,0.1,89,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_90.v,gpt3.5,L,0.1,90,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_91.v,gpt3.5,L,0.1,91,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_92.v,gpt3.5,L,0.1,92,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_93.v,gpt3.5,L,0.1,93,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_94.v,gpt3.5,L,0.1,94,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_95.v,gpt3.5,L,0.1,95,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_96.v,gpt3.5,L,0.1,96,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_97.v,gpt3.5,L,0.1,97,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.1_98.v,gpt3.5,L,0.1,98,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.1_99.v,gpt3.5,L,0.1,99,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_0.v,gpt3.5,L,0.3,0,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_1.v,gpt3.5,L,0.3,1,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_2.v,gpt3.5,L,0.3,2,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_3.v,gpt3.5,L,0.3,3,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_4.v,gpt3.5,L,0.3,4,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_5.v,gpt3.5,L,0.3,5,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_6.v,gpt3.5,L,0.3,6,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_7.v,gpt3.5,L,0.3,7,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_8.v,gpt3.5,L,0.3,8,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_9.v,gpt3.5,L,0.3,9,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_10.v,gpt3.5,L,0.3,10,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_11.v,gpt3.5,L,0.3,11,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_12.v,gpt3.5,L,0.3,12,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_13.v,gpt3.5,L,0.3,13,1,1,1,0.0,1,0.0,24.526847
completions_gpt3.5/completion_L_t0.3_14.v,gpt3.5,L,0.3,14,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_15.v,gpt3.5,L,0.3,15,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_16.v,gpt3.5,L,0.3,16,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_17.v,gpt3.5,L,0.3,17,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_18.v,gpt3.5,L,0.3,18,1,1,1,0.0,1,0.0,47.235071
completions_gpt3.5/completion_L_t0.3_19.v,gpt3.5,L,0.3,19,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_20.v,gpt3.5,L,0.3,20,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_21.v,gpt3.5,L,0.3,21,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_22.v,gpt3.5,L,0.3,22,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_23.v,gpt3.5,L,0.3,23,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_24.v,gpt3.5,L,0.3,24,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_25.v,gpt3.5,L,0.3,25,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_26.v,gpt3.5,L,0.3,26,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_27.v,gpt3.5,L,0.3,27,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_28.v,gpt3.5,L,0.3,28,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_29.v,gpt3.5,L,0.3,29,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_30.v,gpt3.5,L,0.3,30,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_31.v,gpt3.5,L,0.3,31,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_32.v,gpt3.5,L,0.3,32,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_33.v,gpt3.5,L,0.3,33,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_34.v,gpt3.5,L,0.3,34,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_35.v,gpt3.5,L,0.3,35,1,1,1,0.0,1,0.0,24.969215
completions_gpt3.5/completion_L_t0.3_36.v,gpt3.5,L,0.3,36,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_37.v,gpt3.5,L,0.3,37,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_38.v,gpt3.5,L,0.3,38,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_39.v,gpt3.5,L,0.3,39,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_40.v,gpt3.5,L,0.3,40,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_41.v,gpt3.5,L,0.3,41,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_42.v,gpt3.5,L,0.3,42,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_43.v,gpt3.5,L,0.3,43,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_44.v,gpt3.5,L,0.3,44,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_45.v,gpt3.5,L,0.3,45,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_46.v,gpt3.5,L,0.3,46,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_47.v,gpt3.5,L,0.3,47,1,1,65535,11.09033797910485,1,0.0,
completions_gpt3.5/completion_L_t0.3_48.v,gpt3.5,L,0.3,48,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_49.v,gpt3.5,L,0.3,49,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_50.v,gpt3.5,L,0.3,50,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_51.v,gpt3.5,L,0.3,51,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_52.v,gpt3.5,L,0.3,52,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_53.v,gpt3.5,L,0.3,53,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_54.v,gpt3.5,L,0.3,54,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_55.v,gpt3.5,L,0.3,55,1,1,49103,10.742746384596192,1,0.0,25.853951
completions_gpt3.5/completion_L_t0.3_56.v,gpt3.5,L,0.3,56,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_57.v,gpt3.5,L,0.3,57,1,1,73,4.144398689899011,1,0.0,
completions_gpt3.5/completion_L_t0.3_58.v,gpt3.5,L,0.3,58,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_59.v,gpt3.5,L,0.3,59,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_60.v,gpt3.5,L,0.3,60,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_61.v,gpt3.5,L,0.3,61,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_62.v,gpt3.5,L,0.3,62,1,1,73,4.144398689899011,1,0.0,
completions_gpt3.5/completion_L_t0.3_63.v,gpt3.5,L,0.3,63,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_64.v,gpt3.5,L,0.3,64,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_65.v,gpt3.5,L,0.3,65,1,1,73,4.144398689899011,1,0.0,
completions_gpt3.5/completion_L_t0.3_66.v,gpt3.5,L,0.3,66,1,1,8002,8.986260735410193,1,0.0,48.709631
completions_gpt3.5/completion_L_t0.3_67.v,gpt3.5,L,0.3,67,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_68.v,gpt3.5,L,0.3,68,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_69.v,gpt3.5,L,0.3,69,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_70.v,gpt3.5,L,0.3,70,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_71.v,gpt3.5,L,0.3,71,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_72.v,gpt3.5,L,0.3,72,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_73.v,gpt3.5,L,0.3,73,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_74.v,gpt3.5,L,0.3,74,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_75.v,gpt3.5,L,0.3,75,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_76.v,gpt3.5,L,0.3,76,0,0,0,0.0,0,0.0,
completions_gpt3.5/completion_L_t0.3_77.v,gpt3.5,L,0.3,77,1,1,1,0.0,1,0.0,
completions_gpt3.5/completion_L_t0.3_78.v,gpt3.5,L,0.3,78,1,1,73,4.144398689899011,1,0.0,
completions_gpt3.5/completion_L_t0.3_79.v,gpt3.5,L,0.3,79,1,1,1,0.0,1,0.0,
